ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,survey_date,site_id,region,cal_cope_field,lep_cope_field,chal_a_field,chal_b_field,cal_mot_field,cm_field,cpaf_field,caf_field,cgf_field,lpam_field,lpaf_field,lam_field,laf_field,lgf_field,unid_cope_field,unid_chal_field,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments_fish_health_field,licing_protocol_field,qc_flag,flag_reason
U17320,DE526N1,CU,P1132,NA,NA,105,18,11.9,SEMSP,not dissected,NA,NA,2018-06-13,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17061,DE526N1,CK,P1107,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-13,D10,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16701,JE419N1,SO,P1071,07:39:00,07:51:00,105,19,9.7,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,2,0,4,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,salmoncoast_allstages,NA,NA
U16702,JE419N1,SO,P1071,07:42:00,07:48:00,92,18,6.6,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16703,JE419N1,SO,P1071,07:49:00,07:56:00,96,16,6.7,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,0,0,3,2,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16704,JE419N1,SO,P1071,07:52:00,08:06:00,116,21,13.6,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,4,0,10,5,2,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,Lesion FL,salmoncoast_allstages,NA,NA
U16705,JE419N1,SO,P1071,08:01:00,08:11:00,105,20,9.5,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,0,0,3,3,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,salmoncoast_allstages,NA,NA
U16706,JE419N1,SO,P1071,08:13:00,08:28:00,93,17,6.4,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,2,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16707,JE419N1,SO,P1071,08:17:00,08:25:00,88,16,5.1,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,salmoncoast_allstages,NA,NA
U16708,JE419N1,SO,P1071,08:23:00,08:33:00,95,17,7.1,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16709,JE419N1,SO,P1071,08:31:00,08:38:00,103,18,7.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,0,0,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16710,JE419N1,SO,P1071,08:33:00,08:46:00,92,15,5.4,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16571,JE419N1,PI,P1058,NA,NA,109,19,8.3,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16572,JE419N1,PI,P1058,NA,NA,118,20,9.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16573,JE419N1,PI,P1058,NA,NA,111,19,8.1,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16574,JE419N1,PI,P1058,NA,NA,106,20,8.5,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16575,JE419N1,PI,P1058,NA,NA,118,20,10.6,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,salmoncoast_motiles,NA,NA
U16576,JE419N1,PI,P1058,NA,NA,107,18,7.5,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,salmoncoast_motiles,NA,NA
U16577,JE419N1,PI,P1058,NA,NA,97,17,6.4,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16578,JE419N1,PI,P1058,NA,NA,104,17,6.6,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,"ANF, LJ",salmoncoast_motiles,NA,NA
U16579,JE419N1,PI,P1058,NA,NA,103,16,6.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16580,JE419N1,PI,P1058,NA,NA,103,17,8.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16641,JE419N1,CU,P1065,NA,NA,114,21,10.4,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,2,0,0,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16642,JE419N1,CU,P1065,NA,NA,109,20,8.5,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16643,JE419N1,CU,P1065,NA,NA,108,21,10.7,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16644,JE419N1,CU,P1065,NA,NA,113,23,13.4,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,3,0,0,0,0,"ANF, VENT, OPERC",salmoncoast_motiles,NA,NA
U16645,JE419N1,CU,P1065,NA,NA,103,19,8.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16646,JE419N1,CU,P1065,NA,NA,112,21,9.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,salmoncoast_motiles,NA,NA
U16647,JE419N1,CU,P1065,NA,NA,109,20,9.6,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16648,JE419N1,CU,P1065,NA,NA,98,17,6.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16649,JE419N1,CU,P1065,NA,NA,108,20,11.1,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,1,0,0,0,0,ANF,salmoncoast_motiles,NA,NA
U16650,JE419N1,CU,P1065,NA,NA,114,19,10.9,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16621,JE419N1,SO,P1063,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16622,JE419N1,SO,P1063,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16623,JE419N1,SO,P1063,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16624,JE419N1,SO,P1063,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16625,JE419N1,SO,P1063,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16626,JE419N1,SO,P1063,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-14,J09,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U17151,DE527N3,PI,P1116,NA,NA,82,14,4.5,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17152,DE527N3,PI,P1116,NA,NA,94,18,6.8,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17153,DE527N3,PI,P1116,NA,NA,72,13,2.8,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Fish hit the deck,salmoncoast_motiles,NA,NA
U17154,DE527N3,PI,P1116,NA,NA,87,14,4.6,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17155,DE527N3,PI,P1116,NA,NA,84,14,4.4,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17156,DE527N3,PI,P1116,NA,NA,82,14,3.8,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17157,DE527N3,PI,P1116,NA,NA,73,14,3.3,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17158,DE527N3,PI,P1116,NA,NA,77,13,3.2,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17159,DE527N3,PI,P1116,NA,NA,84,15,4.4,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,PS:bird,salmoncoast_motiles,NA,NA
U17160,DE527N3,PI,P1116,NA,NA,92,16,6.7,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17141,DE527N3,CU,P1115,NA,NA,104,20,11.2,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Significant scale loss/abrasion on both sides. In dewar 10:12,salmoncoast_motiles,NA,NA
U17142,DE527N3,CU,P1115,NA,NA,108,21,14.2,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,In dewar 10:24,salmoncoast_motiles,NA,NA
U17143,DE527N3,CU,P1115,NA,NA,85,16,5.5,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,In dewar 10:24,salmoncoast_motiles,NA,NA
U17144,DE527N3,CU,P1115,NA,NA,89,18,6,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,In dewar 10:24,salmoncoast_motiles,NA,NA
U17145,DE527N3,CU,P1115,NA,NA,115,22,13.4,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17146,DE527N3,CU,P1115,NA,NA,97,18,8.5,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17147,DE527N3,CU,P1115,NA,NA,74,12,3.5,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17148,DE527N3,CU,P1115,NA,NA,116,22,13.8,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17149,DE527N3,CU,P1115,NA,NA,88,16,5.9,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17150,DE527N3,CU,P1115,NA,NA,78,13,3.6,SEMSP,not dissected,NA,NA,2018-06-18,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16411,DE530N2,PI,P1042,NA,NA,84,14,5.1,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16412,DE530N2,PI,P1042,NA,NA,95,16,5.7,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16413,DE530N2,PI,P1042,NA,NA,83,14,4,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16414,DE530N2,PI,P1042,NA,NA,86,16,3.2,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16415,DE530N2,PI,P1042,NA,NA,81,13,2.5,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,fish,salmoncoast_motiles,NA,NA
U16416,DE530N2,PI,P1042,NA,NA,85,14,3.1,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16417,DE530N2,PI,P1042,NA,NA,93,15,6,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16418,DE530N2,PI,P1042,NA,NA,94,15,5.9,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16419,DE530N2,PI,P1042,NA,NA,84,14,4.6,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16420,DE530N2,PI,P1042,NA,NA,95,18,6.8,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17051,DE530N2,CU,P1106,NA,NA,111,18,11.8,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17052,DE530N2,CU,P1106,NA,NA,120,21,14.4,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17053,DE530N2,CU,P1106,NA,NA,95,17,7,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17054,DE530N2,CU,P1106,NA,NA,90,16,5.8,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17055,DE530N2,CU,P1106,NA,NA,121,24,15.6,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17056,DE530N2,CU,P1106,NA,NA,105,21,8.8,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17057,DE530N2,CU,P1106,NA,NA,87,16,3.2,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17058,DE530N2,CU,P1106,NA,NA,87,19,5.5,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17059,DE530N2,CU,P1106,NA,NA,120,25,17.2,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17060,DE530N2,CU,P1106,NA,NA,85,15,5.4,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16381,DE530N2,CK,P1039,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-19,D22,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16751,JE420N1,SO,P1076,09:53:00,10:07:00,138,24,23,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,2,0,5,0,2,0,0,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16752,JE420N1,SO,P1076,09:55:00,10:13:00,145,28,26,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,3,0,3,3,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1 ChalB floating on scale in bag,salmoncoast_allstages,NA,NA
U16753,JE420N1,SO,P1076,09:57:00,10:07:00,132,24,21,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,0,0,6,6,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16754,JE420N1,SO,P1076,10:02:00,10:13:00,128,23,20,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,1,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16755,JE420N1,SO,P1076,10:05:00,10:22:00,122,25,16.4,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,5,0,6,6,0,0,0,0,0,0,0,0,0,0,NA,NA,3,0,0,1,0,0,0,0,LJ,salmoncoast_allstages,NA,NA
U16756,JE420N1,SO,P1076,10:07:00,10:22:00,139,25,23,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,2,0,3,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,Bird,salmoncoast_allstages,NA,NA
U16757,JE420N1,SO,P1076,10:13:00,10:30:00,138,27,26,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,3,0,9,4,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16758,JE420N1,SO,P1076,10:15:00,10:30:00,124,24,19,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U16871,JE420N1,PI,P1088,NA,NA,111,19,13,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16872,JE420N1,PI,P1088,NA,NA,115,20,14.6,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16873,JE420N1,PI,P1088,NA,NA,111,21,13.4,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16874,JE420N1,PI,P1088,NA,NA,110,21,10.5,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16875,JE420N1,PI,P1088,NA,NA,119,21,12.8,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16876,JE420N1,PI,P1088,NA,NA,108,21,12.2,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,"PVF, ANF",salmoncoast_motiles,NA,NA
U16877,JE420N1,PI,P1088,NA,NA,109,19,12,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,salmoncoast_motiles,NA,NA
U16878,JE420N1,PI,P1088,NA,NA,103,20,9.2,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16879,JE420N1,PI,P1088,NA,NA,110,20,10.9,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16880,JE420N1,PI,P1088,NA,NA,104,19,9,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16821,JE420N1,CU,P1083,NA,NA,114,21,13.8,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16822,JE420N1,CU,P1083,NA,NA,102,18,9.5,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16823,JE420N1,CU,P1083,NA,NA,137,27,19.9,SEMSP,not dissected,NA,NA,2018-06-20,J02,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
