"date.processed
",universal.fish.number,date,site.id,species,number,cwt,adipose,weight(g),standard.length(mm),fork.length(mm),cm,cpaf,caf,gc,gl,laf,palf,palm,lam,ucal,ulep,rna.tray.id,rna.tray.row,rna.tray.column,fa.box,fa.well,isotope.box,isotope.well,dna.box,dna.well,stomach.tray,otololith.box,otolith.well,scale.book,scale.location,carcass.bag,initials.of.dissector,mins.to.process,PHOTO.NUMBER,"comments:processing(thawed.sampled,etc)",comments:sample(condition.of.fish.and.tissues),qc.data
2016-06-09,1791,16-06-14,D09,SO,12,none,none,9,,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-10-14,2100,16-06-23,J03,SO,12,none,none,15.8,,120,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,23,SO39,23,NA,NA,89,SO26,27,61,7,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2101,16-06-23,J03,SO,19,none,none,22.1,,122,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,25,SO39,25,NA,NA,89,SO26,29,61,8,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2102,16-06-23,J03,SO,20,none,none,16.1,,121,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,27,SO39,27,NA,NA,89,SO26,32,61,9,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FAFish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2103,16-06-23,J03,SO,13,none,none,15.7,,119,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,29,SO39,29,SO15,9,89,SO26,34,61,10,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2104,16-06-23,J03,SO,12,none,none,16,,115,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,32,SO39,32,NA,NA,89,SO26,36,61,11,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2105,16-06-23,J03,SO,15,none,none,13.5,,115,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,SO33,34,SO39,34,NA,NA,89,SO26,38,61,12,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2106,16-06-23,J03,SO,18,none,none,9.8,,106,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,36,SO39,36,NA,NA,89,SO26,40,61,13,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2107,16-06-23,J03,SO,16,none,none,14.1,,114,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,38,SO39,38,NA,NA,89,SO26,41,61,14,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-14,2120,16-07-06,J06,SO,7,none,none,21,,143,0,0,0,0,0,0,0,0,0,0,0,24,H,5,SO32,71,SO40,1,NA,NA,88,SO27,17,60,19,15,CVJ,,,"ISO and FA vials mislabeled as 2020, should have been labeled 2120.",,BMM
2016-10-14,2131,16-07-06,J06,SO,6,none,none,17.8,,126,0,0,0,0,0,0,0,0,0,0,0,24,G,5,SO32,74,SO40,3,NA,NA,88,SO27,19,60,20,15,CVJ,,,,,BMM
2016-10-14,2132,16-07-06,J06,SO,5,none,none,30.8,,145,0,0,0,0,0,0,0,0,0,0,0,24,F,5,SO32,76,SO40,5,NA,NA,88,SO27,22,60,21,15,CVJ,,,Forgot to take brain sample.,,BMM
2016-10-14,2133,16-07-06,J06,SO,3,none,none,19.9,,128,0,0,0,0,0,0,0,0,0,0,0,24,E,5,SO32,78,SO40,7,NA,NA,88,SO27,24,60,22,15,CVJ,,,,,BMM
2016-10-15,2136,16-06-19,J06,SO,5,none,none,15.8,,128,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice ennumeration.,,BMM
2016-10-15,2137,16-06-19,J06,SO,2,none,none,16.1,,122,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only. FORK LENGTH ESTIMATED.,,BMM
2016-10-15,2138,16-06-19,J06,SO,7,none,none,11.3,,117,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-15,2139,16-06-19,J06,SO,9,none,none,11.5,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-15,2140,16-06-19,J06,SO,1,none,none,17.5,,129,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-15,2151,16-06-19,J06,SO,6,none,none,21.4,,124,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,SO15,10,NA,NA,NA,NA,NA,NA,BJ,,,,,BMM
2016-10-15,2152,16-06-19,J06,SO,3,none,none,10.8,,102,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea lice enumeration only,,BMM
2016-10-15,2153,16-06-19,J06,SO,8,none,none,11.9,,101,0,1,0,0,0,0,0,1,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea lice enumeration only,,BMM
2016-10-15,2154,16-06-19,J06,SO,10,none,none,13.3,,110,1,0,0,1,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea lice enumeration only,,BMM
2016-10-15,2155,16-06-19,J06,SO,4,none,none,10.2,,101,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea lice enumeration only,,BMM
2016-10-15,2030,16-06-08,D11,SO,29,none,none,7,,89,0,0,0,0,0,0,0,0,0,0,0,24,H,6,SO30,47,SO36,47,NA,NA,92,SO24,47,62,2,16,BJ,,,,,BMM
2016-10-15,2041,16-06-08,D11,SO,21,none,none,7.4,,85,0,0,0,0,0,0,0,0,0,0,0,24,G,6,SO30,49,SO36,49,NA,NA,92,SO24,49,62,3,16,BJ,,,,,BMM
2016-10-15,2042,16-06-08,D11,SO,23,none,none,9.8,,98,0,0,0,0,0,0,0,0,0,0,0,24,F,6,SO30,52,SO36,52,NA,NA,92,SO24,52,62,4,16,BJ,,,,,BMM
2016-10-15,2043,16-06-08,D11,SO,30,none,none,7.3,,90,2,1,0,0,0,0,0,0,0,0,0,24,E,6,SO30,54,SO36,54,NA,NA,92,SO24,54,62,5,16,BJ,,,,,BMM
2016-10-15,2108,16-06-23,J03,SO,17,none,none,10.7,,105,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,40,SO39,40,NA,NA,89,SO26,43,61,15,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-15,2109,16-06-23,J03,SO,11,none,none,15.5,,114,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO33,41,SO39,41,NA,NA,89,SO26,45,61,16,15,BMM,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-10-15,2110,16-07-06,D27,SO,22,none,none,18.2,,118,0,0,0,0,0,0,0,0,0,0,0,24,A,4,SO33,43,SO39,43,NA,NA,89,SO26,47,61,17,16,BMM,,,,,CVJ
2016-10-15,2161,16-07-06,D27,SO,24,none,none,17.2,,118,0,0,0,0,0,0,0,0,0,0,0,24,H,7,SO33,45,SO39,45,NA,NA,89,SO26,49,61,18,16,BMM,,,,,CVJ
2016-10-15,2162,16-07-06,D27,SO,23,none,none,18.3,,121,0,0,0,0,0,0,0,0,0,0,0,24,G,7,SO33,47,SO39,47,NA,NA,89,SO26,52,61,19,16,BMM,,,,,CVJ
2016-10-15,2163,16-07-06,D27,SO,21,none,none,17.2,,122,0,0,0,0,0,0,0,0,0,0,0,24,F,7,SO33,49,SO39,49,NA,NA,89,SO26,54,61,20,16,BMM,,,,,CVJ
2016-10-15,2164,16-07-06,D27,SO,7,none,none,12.6,,104,0,0,0,0,0,0,0,0,0,0,0,24,E,7,SO33,52,SO39,52,NA,NA,89,SO26,56,61,21,16,BMM,,,Fork length estimated.,,CVJ
2016-10-15,2165,16-07-06,D27,SO,9,none,none,21.3,,125,0,0,0,0,0,0,0,0,0,0,0,24,D,7,SO33,54,SO39,54,NA,NA,89,SO26,58,61,22,16,BMM,,,,,CVJ
2016-10-15,2166,16-07-06,D27,SO,6,none,none,19.1,,121,0,0,0,0,0,0,0,0,0,0,0,24,C,7,SO33,56,SO39,56,NA,NA,91,SO26,60,61,23,16,BMM,,,,,CVJ
2016-10-15,2167,16-07-06,D27,SO,8,none,none,17.4,,118,0,0,0,0,0,0,0,0,0,0,0,24,B,7,SO33,58,SO39,58,NA,NA,91,SO26,61,61,24,16,BMM,,,,,CVJ
2016-10-15,2168,16-07-06,D27,SO,10,none,none,16.7,,118,0,0,0,0,0,0,0,0,0,0,0,24,A,7,SO33,60,SO39,60,NA,NA,91,SO26,63,61,25,16,BMM,,,,,CVJ
2016-10-15,2169,16-06-30,D20,SO,6,none,none,19.1,,124,0,0,0,0,0,0,0,0,0,0,0,24,H,9,SO33,61,SO39,61,NA,NA,91,SO26,65,61,26,16,BMM,,,,,CVJ
2016-10-15,2134,16-07-06,J06,SO,4,none,none,21.2,,128,0,0,0,0,0,0,0,0,0,0,0,24,D,5,SO32,80,SO40,9,NA,NA,88,SO27,26,60,23,15,CVJ,,,,,BMM
2016-10-15,2135,16-07-06,J06,SO,8,none,none,20.5,,132,0,0,0,0,0,0,0,0,0,0,0,24,C,5,SO32,81,SO40,12,NA,NA,88,SO27,28,60,24,15,CVJ,,,,,BMM
2016-10-15,2141,16-06-08,D11,SO,27,none,none,6.6,,93,0,0,0,0,0,0,0,0,0,0,0,24,B,5,SO32,83,SO40,14,NA,NA,88,SO27,30,60,25,16,CVJ,,,,,BMM
2016-10-15,2142,16-06-08,D11,SO,22,none,none,9.2,,104,0,0,0,0,0,0,0,0,0,0,0,24,A,5,SO32,85,SO40,16,NA,NA,88,SO27,31,60,26,16,CVJ,,,,,BMM
2016-10-15,2143,16-06-08,D11,SO,28,none,none,9,,99,1,0,1,0,0,0,0,0,0,0,0,24,H,8,SO32,87,SO40,18,NA,NA,90,SO27,33,60,27,16,CVJ,,,,,BMM
2016-10-15,2144,16-06-08,D11,SO,26,none,none,8.5,,93,0,1,0,0,0,0,0,0,0,0,0,24,G,8,SO32,89,SO40,20,NA,NA,90,SO27,35,60,28,16,CVJ,,,,,BMM
2016-10-16,2191,16-06-10,J03,SO,24,none,none,13.6,,126,0,0,0,1,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2192,16-06-10,J03,SO,30,none,none,10,,98,0,0,0,0,0,0,0,1,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2193,16-06-10,J03,SO,25,none,none,9.3,,98,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only. Fork length estimated.,,BMM
2016-10-16,2194,16-06-10,J03,SO,27,none,none,18.2,,136,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2195,16-06-10,J03,SO,26,none,none,11.5,,114,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2196,16-06-10,J03,SO,23,none,none,10.3,,101,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2197,16-06-10,J03,SO,22,none,none,15.2,,112,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2198,16-06-10,J03,SO,21,none,none,13.7,,108,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2199,16-06-10,J03,SO,29,none,none,8.9,,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only. Fork length estimated.,,BMM
2016-10-16,2200,16-06-10,J03,SO,28,none,none,10.8,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2221,16-06-10,J04,SO,18,none,none,10.9,,106,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2222,16-06-10,J04,SO,12,none,none,10.7,,102,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2223,16-06-10,J04,SO,19,none,none,8.5,,97,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2224,16-06-10,J04,SO,13,none,none,9.2,,103,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2225,16-06-10,J04,SO,15,none,none,10.2,,108,2,0,0,1,0,0,0,0,0,1,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2226,16-06-10,J04,SO,20,none,none,11.4,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2227,16-06-10,J04,SO,17,none,none,9.1,,97,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2228,16-06-10,J04,SO,14,none,none,10.9,,101,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2229,16-06-10,J04,SO,11,none,none,7.4,,89,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2230,16-06-10,J04,SO,16,none,none,8.6,,96,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-16,2170,16-06-30,D20,SO,3,none,none,15.4,,113,0,0,0,0,0,0,0,0,0,0,0,24,G,9,SO33,63,SO39,63,NA,NA,91,SO26,67,61,27,16,BMM,,,,,CVJ
2016-10-16,2171,16-06-30,D20,SO,5,none,none,17.3,,119,0,0,0,0,0,0,0,0,0,0,0,24,F,9,SO33,65,SO39,65,NA,NA,91,SO26,69,61,28,16,BMM,,,,,CVJ
2016-10-16,2172,16-06-30,D20,SO,4,none,none,19.1,,123,0,0,0,0,0,0,0,0,0,0,0,24,E,9,SO33,67,SO39,67,NA,NA,91,SO26,72,61,29,16,BMM,,,,,CVJ
2016-10-16,2173,16-06-30,D20,SO,2,none,none,19.5,,122,0,0,0,0,0,0,0,0,0,0,0,24,D,9,SO33,69,SO39,69,NA,NA,91,SO26,74,61,30,16,BMM,,,,,CVJ
2016-10-16,2174,16-06-30,D20,SO,1,none,none,16.1,,117,0,0,0,0,0,0,0,0,0,0,0,24,C,9,SO33,72,SO39,72,NA,NA,91,SO26,76,61,31,16,BMM,,,,,CVJ
2016-10-16,2175,16-06-08,D20,SO,10,none,none,9.8,,92,0,0,0,0,0,0,0,0,0,0,0,24,B,9,SO33,74,SO39,74,NA,NA,91,SO26,78,61,32,16,BMM,,,,,CVJ
2016-10-16,2176,16-06-08,D20,SO,7,none,none,9.7,,97,0,0,0,0,0,0,0,0,0,0,0,24,A,9,SO33,76,SO39,76,NA,NA,91,SO26,80,61,33,16,BMM,,,,,CVJ
2016-10-16,2177,16-06-08,D20,SO,8,none,none,8.7,,95,0,0,0,0,0,0,0,0,0,0,0,24,H,10,SO33,78,SO39,78,NA,NA,91,SO26,81,61,34,16,BMM,,,,,CVJ
2016-10-16,2178,16-06-08,D20,SO,9,none,none,8.4,,95,0,0,0,0,0,0,0,0,0,0,0,24,G,10,SO33,80,SO39,80,NA,NA,91,SO26,83,61,35,16,BMM,,,Fork length estimated.,,CVJ
2016-10-16,2179,16-06-08,D20,SO,5,none,none,10.2,,98,0,0,0,0,0,0,0,0,0,0,0,24,F,10,SO33,81,SO39,81,NA,NA,91,SO26,85,61,36,16,BMM,,,,,CVJ
2016-10-16,2180,16-06-08,D20,SO,4,none,none,7,,90,0,0,0,0,0,0,0,0,0,0,0,24,E,10,SO33,83,SO39,83,NA,NA,91,SO26,87,61,37,16,BMM,,,Fork length estimated.,,CVJ
2016-10-16,2201,16-06-08,D20,SO,6,none,none,9.7,,98,0,0,0,0,0,0,0,0,0,0,0,24,D,10,SO33,85,SO39,85,NA,NA,91,SO26,89,61,38,16,BMM,,,,,CVJ
2016-10-16,2202,16-06-08,D20,SO,3,none,none,9.8,,105,0,0,0,0,0,0,0,0,0,0,0,24,C,10,SO33,87,SO39,87,NA,NA,91,SO26,92,61,39,16,BMM,,,Fork length estimated.,,CVJ
2016-10-16,2203,16-06-08,D20,SO,2,none,none,8.4,,95,0,0,0,0,0,0,0,0,0,0,0,24,B,10,SO33,89,SO39,89,NA,NA,91,SO26,94,61,40,16,BMM,,,,,CVJ
2016-10-16,2204,16-06-08,D20,SO,1,none,none,9,,97,0,0,0,0,0,0,0,0,0,0,0,24,A,10,SO33,92,SO39,92,NA,NA,91,SO26,96,61,41,16,BMM,,,,,CVJ
2016-10-16,2145,16-06-08,D11,SO,24,none,none,10.4,,108,0,0,0,0,0,0,0,0,0,0,0,24,F,8,SO32,90,SO40,21,NA,NA,90,SO27,37,60,29,16,CVJ,,,,,BMM
2016-10-16,2146,16-06-08,D11,SO,25,none,none,6.7,,87,0,0,0,0,0,0,0,0,0,0,0,24,E,8,SO32,90,SO40,23,NA,NA,90,SO27,39,60,30,16,CVJ,,,,,BMM
2016-10-16,2147,16-06-25,J05,SO,6,none,none,14.6,,114,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO32,90,SO40,25,NA,NA,90,SO27,42,60,31,16,CVJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-16,2148,16-06-25,J05,SO,20,none,none,18.1,,124,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO32,90,SO40,27,NA,NA,90,SO27,44,60,32,16,CVJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",BMM
2016-10-17,2231,16-06-10,J08,SO,10,none,none,11.3,,109,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2232,16-06-10,J08,SO,7,none,none,9.3,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2233,16-06-10,J08,SO,8,none,none,10.9,,106,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2234,16-06-10,J08,SO,4,none,none,8.8,,101,0,1,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2235,16-06-10,J08,SO,6,none,none,10,,104,1,1,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2236,16-06-10,J08,SO,9,none,none,10.8,,103,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2237,16-06-10,J08,SO,3,none,none,11.7,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2238,16-06-10,J08,SO,2,none,none,11.6,,106,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2239,16-06-10,J08,SO,1,none,none,13.6,,120,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2240,16-06-10,J08,SO,5,none,none,10.7,,107,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-17,2205,16-06-02,D11,SO,13,none,none,8.6,,96,0,0,0,0,0,0,0,0,0,0,0,24,H,11,SO33,94,SO39,94,NA,NA,91,SO26,98,61,42,16,BMM,,,,,BJ
2016-10-17,2206,16-06-02,D11,SO,11,none,none,7.6,,92,0,0,0,0,0,0,0,0,0,0,0,24,G,11,SO33,96,SO39,96,NA,NA,91,SO26,100,61,43,16,BMM,,,,,BJ
2016-10-17,2207,16-06-02,D11,SO,15,none,none,9.1,,101,0,0,0,0,0,0,0,0,0,0,0,24,F,11,SO33,98,SO39,98,NA,NA,91,SO28,1,61,44,16,BMM,,,,,BJ
2016-10-17,2208,16-06-02,D11,SO,16,none,none,8.5,,96,0,0,0,0,0,0,0,0,0,0,0,24,E,11,SO33,100,SO39,100,NA,NA,91,SO28,NA,61,45,16,BMM,,,,,BJ
2016-10-17,2149,16-06-13,D21,SO,2,none,none,10,,102,1,0,0,0,0,0,0,0,0,0,0,24,B,8,SO32,100,SO40,29,NA,NA,90,SO27,46,60,33,16,CVJ,,,,,BMM
2016-10-17,2150,16-06-13,D21,SO,8,none,none,10.8,,105,0,0,0,0,0,0,0,0,0,0,0,24,A,8,SO34,2,SO40,32,NA,NA,90,SO27,48,60,34,16,CVJ,,,,,BMM
2016-10-17,2181,16-06-13,D21,SO,9,none,none,8.1,,95,0,0,0,0,0,0,0,0,0,0,0,24,H,12,SO34,4,SO40,34,NA,NA,90,SO27,50,60,35,16,CVJ,,,,,BMM
2016-10-17,2182,16-06-13,D21,SO,7,none,none,10.3,,104,0,0,0,0,0,0,0,0,0,0,0,24,G,12,SO34,6,SO40,36,NA,NA,90,SO27,NA,60,36,16,CVJ,,,lost otoliths,,BMM
2016-10-17,2209,16-06-02,D11,SO,14,none,none,10,,103,0,0,0,0,0,0,0,0,0,0,0,24,D,11,SO35,1,SO41,1,NA,NA,91,SO28,3,61,46,16,BMM,,,lost otoliths,,BJ
2016-10-17,2210,16-06-02,D11,SO,17,none,none,10.3,,101,0,0,0,0,0,0,0,0,0,0,0,24,C,11,SO35,3,SO41,3,NA,NA,91,SO28,5,61,47,16,BMM,,,,,BJ
2016-10-17,2211,16-06-02,D11,SO,12,none,none,7,,92,0,0,0,0,0,0,0,0,0,0,0,24,B,11,SO35,5,SO41,5,NA,NA,91,SO28,7,61,48,16,BMM,,,,,BJ
2016-10-17,2212,16-06-02,D11,SO,19,none,none,8.9,,101,0,0,0,0,0,0,0,0,0,0,0,24,A,11,SO35,7,SO41,7,NA,NA,93,SO28,9,61,49,16,BMM,,,,,BJ
2016-10-17,2213,16-06-02,D11,SO,20,none,none,9.1,,101,0,0,0,0,0,0,0,0,0,0,0,25,H,1,SO35,9,SO41,9,NA,NA,93,SO28,12,61,50,16,BMM,,,,,BJ
2016-10-18,2044,16-06-13,D21,SO,3,none,none,8.7,,97,0,0,0,0,0,0,0,0,0,0,0,24,D,6,SO30,56,SO36,56,NA,NA,92,SO24,56,62,6,17,BJ,,,,,CVJ
2016-10-18,2045,16-06-13,D21,SO,5,none,none,12.2,,109,0,0,0,0,0,0,0,0,0,0,0,24,C,6,SO30,58,SO36,58,NA,NA,92,SO24,58,62,7,17,BJ,,,,,CVJ
2016-10-18,2046,16-06-13,D21,SO,6,none,none,8.6,,96,0,0,0,0,0,0,0,0,0,0,0,24,B,6,SO30,60,SO36,60,NA,NA,92,SO24,60,62,8,17,BJ,,,,,CVJ
2016-10-18,2047,16-06-13,D21,SO,10,none,none,17.1,,117,0,0,0,0,0,0,0,0,0,0,0,24,A,6,SO30,61,SO36,61,NA,NA,92,SO24,61,62,9,17,BJ,,,,,CVJ
2016-10-18,2048,16-06-13,D21,SO,4,none,none,12.4,,107,0,2,0,1,0,0,0,0,0,0,0,25,H,2,SO30,63,SO36,63,NA,NA,92,SO24,63,62,10,17,BJ,,,,,CVJ
2016-10-18,2049,16-06-13,D21,SO,1,none,none,13.7,,113,0,0,0,1,0,0,0,0,0,0,0,25,G,2,SO30,65,SO36,65,NA,NA,92,SO24,65,62,11,17,BJ,,,,,CVJ
2016-10-18,2156,16-06-04,J03,SO,21,none,none,7.7,,87,0,0,0,0,0,0,0,0,0,0,0,25,F,2,SO30,67,SO36,67,NA,NA,92,SO24,67,62,12,17,BJ,,,,,CVJ
2016-10-18,2157,16-06-04,J03,SO,22,none,none,8.5,,94,0,0,0,0,0,0,0,0,0,0,0,25,E,2,SO30,69,SO36,69,NA,NA,92,SO24,69,62,13,17,BJ,,,,pale heart,CVJ
2016-10-18,2158,16-06-04,J03,SO,23,none,none,6.5,,85,0,0,0,0,0,0,0,0,0,0,0,25,D,2,SO30,72,SO36,72,NA,NA,92,SO24,72,62,14,17,BJ,,,,,CVJ
