ufn,species,seine_id,field_liced,cal_cope,lep_cope,chal_a,chal_b,cm,cpaf,caf,cgf,lpam,lpaf,lam,laf,lgf,unid_cope,unid_chal,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments,analysis_planned
U17506,PI,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17507,PI,JE429N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,NA
U17508,PI,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17509,PI,JE429N1,Motiles only,NA,NA,NA,NA,1,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17510,PI,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17971,CU,JE429N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17972,CU,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17973,CU,JE429N1,Motiles only,NA,NA,NA,NA,3,0,1,0,0,0,0,0,0,NA,NA,3,0,0,0,0,0,0,0,Lots of attached lice,NA
U17974,CU,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,LJ,NA
U17975,CU,JE429N1,Motiles only,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17976,CU,JE429N1,Motiles only,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17977,CU,JE429N1,Motiles only,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,NA,NA,0,0,1,1,0,0,0,0,"Bird, ANF",NA
U17978,CU,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17979,CU,JE429N1,Motiles only,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17980,CU,JE429N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,NA,NA
U17131,PI,DE540N1,Motiles only,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17132,PI,DE540N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17133,PI,DE540N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17134,PI,DE540N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17135,PI,DE540N1,Motiles only,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17136,PI,DE540N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17137,PI,DE540N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17138,PI,DE540N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17139,PI,DE540N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17140,PI,DE540N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA
U17031,CK,DE540N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
